index,source,target,protocol,count
578,10.59.45.245,internal,unknown,1
578,10.59.45.245,internal,http,305
578,10.59.45.122,internal,http,2
578,10.59.223.66,outeral,http,2
578,10.59.45.245,10.59.45.180,http_proxy,282
578,10.59.45.245,10.59.45.180,http_connect,3
578,10.59.174.62,10.59.174.187,http_proxy,30
578,10.59.174.177,internal,http_proxy,22
578,internal,10.59.126.85,ftp_data,18
578,internal,10.59.126.85,ftp_control,15
578,internal,10.59.81.213,http,81
578,internal,10.59.148.126,ssl,3
578,10.59.216.119,internal,mysql,1
578,10.59.253.121,10.59.20.39,ssl,1
578,10.59.253.121,10.59.20.39,http,1
578,10.59.253.121,10.59.20.39,smb,1
578,10.59.126.113,outeral,http,5
578,10.59.174.14,internal,http_proxy,24
578,10.59.174.245,10.59.174.187,http_proxy,55
578,10.59.174.29,internal,http_proxy,153
578,10.59.174.29,internal,ssh,1
578,10.59.126.174,outeral,http,3
578,10.59.181.152,outeral,ssl,1
578,10.59.212.121,10.59.137.187,http,21
578,10.59.181.29,outeral,http,1
578,10.59.137.72,10.59.137.255,mysql,2
578,10.59.223.26,10.59.223.66,http,3
578,10.59.174.29,10.59.174.187,http_proxy,58
578,10.59.212.121,10.59.216.119,http,1
578,10.59.207.218,10.59.58.228,ssl,1
578,10.59.174.45,internal,http_proxy,23
578,10.59.212.201,outeral,http,4
578,10.59.174.123,internal,http_proxy,22
578,10.59.126.118,outeral,http,1
578,10.59.45.65,10.59.58.228,ssl,1
579,10.59.174.218,internal,http_proxy,29
579,internal,10.59.81.227,ssl,5
579,internal,10.59.81.227,http,4
579,internal,10.59.81.227,unknown,1
579,10.59.223.66,internal,http,26
579,10.59.137.187,10.59.223.26,unknown,1
579,10.59.137.187,10.59.223.26,http,133
579,10.59.253.157,10.59.20.39,ssl,1
579,10.59.174.16,internal,http_proxy,24
579,10.59.36.66,outeral,http,3
579,10.59.174.245,10.59.174.170,http_proxy,28
579,10.59.126.30,outeral,unknown,3
579,10.59.126.30,outeral,http,22
579,10.59.174.2,internal,http_proxy,21
579,10.59.137.187,outeral,unknown,898
579,10.59.137.187,outeral,http,44
579,internal,10.59.216.254,unknown,1
579,internal,10.59.216.254,dce_rpc,1
579,internal,10.59.216.254,smb,2
579,internal,10.59.216.254,ldap,3
579,10.59.181.30,outeral,http,1
579,10.59.137.72,internal,http,145
579,10.59.126.124,outeral,unknown,1
579,10.59.126.124,outeral,http,11
579,10.59.126.152,outeral,http,4
579,10.59.212.181,outeral,http,946
579,10.59.174.13,internal,http_proxy,25
579,10.59.253.157,10.59.20.191,ssl,1
579,10.59.253.157,10.59.20.191,http,2
579,10.59.45.43,10.59.207.218,http,48
579,10.59.216.239,outeral,ssl,1
579,10.59.174.220,internal,http_proxy,26
579,10.59.137.78,internal,mysql,22
579,10.59.212.142,outeral,http,785
579,10.59.231.201,10.59.255.115,unknown,1
579,10.59.216.128,internal,mysql,1
579,10.59.174.157,internal,http_proxy,15
579,10.59.126.7,10.59.126.90,mysql,4
579,10.59.36.162,outeral,http,1
579,10.59.223.186,10.59.137.117,mysql,3
579,10.59.45.75,10.59.58.228,ssl,1
579,10.59.216.48,outeral,ssl,1
579,10.59.126.187,outeral,unknown,4
579,10.59.126.187,outeral,http,28
579,10.59.45.5,10.59.45.122,mysql,4
579,10.59.45.221,outeral,http_proxy,15
579,10.59.212.142,internal,http,1
579,10.59.174.81,10.59.174.143,http_proxy,10
579,10.59.174.4,internal,http_proxy,26
579,10.59.181.185,10.59.253.170,unknown,1
579,10.59.253.10,outeral,ssl,2
579,10.59.253.10,outeral,http,39
579,10.59.253.10,outeral,unknown,1
579,10.59.174.201,internal,http_proxy,15
579,10.59.212.201,10.59.34.15,ftp_control,56
579,10.59.21.85,10.59.253.170,http_proxy,1
579,10.59.174.227,internal,http_proxy,19
579,10.59.21.10,internal,ssl,2
579,10.59.21.10,internal,http,336
579,10.59.216.172,internal,mysql,1
579,10.59.36.181,10.59.146.4,http,2
579,10.59.22.149,outeral,whois-das,9
579,10.59.216.225,outeral,ssl,1
579,10.59.174.29,10.59.174.143,http_proxy,12
579,10.59.174.187,internal,http_proxy,25
579,10.59.253.157,10.59.20.14,ssl,1
579,10.59.174.62,10.59.174.143,http_proxy,10
579,10.59.43.118,outeral,unknown,11
579,10.59.43.118,outeral,http,28
579,10.59.126.171,outeral,unknown,1
579,10.59.126.171,outeral,http,12
579,10.59.179.30,outeral,http,1
579,10.59.212.16,outeral,http,36
579,internal,10.59.126.199,http,17
579,10.59.174.62,internal,http_proxy,138
579,internal,10.59.223.31,http,96
579,10.59.231.201,internal,unknown,54
579,10.59.231.201,internal,http_proxy,10
579,10.59.231.201,internal,http,160
579,10.59.212.121,10.59.137.167,http,2
579,10.59.126.129,outeral,http,10
579,10.59.179.124,outeral,unknown,2
579,10.59.174.126,internal,http_proxy,22
579,10.59.216.233,outeral,ssl,1
579,10.59.223.159,10.59.223.203,http,1
579,10.59.174.118,internal,http_proxy,21
579,10.59.174.81,internal,http_proxy,146
579,10.59.253.121,10.59.20.136,ssl,1
579,10.59.212.201,10.59.22.82,ftp_control,192
579,10.59.174.110,internal,http_proxy,15
579,10.59.34.123,10.59.88.121,ssl,5
579,10.59.174.115,internal,http_proxy,22
579,10.59.255.220,internal,mysql,1
579,10.59.216.173,outeral,ssl,1
579,10.59.126.45,outeral,unknown,2
579,10.59.126.45,outeral,http,8
579,10.59.126.194,outeral,ssl,1
579,10.59.126.194,outeral,http,13
579,internal,10.59.253.157,dce_rpc,1
579,internal,10.59.253.157,smb,8
579,10.59.216.225,internal,mysql,1
579,internal,10.59.253.170,http_proxy,8
579,internal,10.59.253.170,http_connect,1
579,internal,10.59.253.58,ssl,69
579,internal,10.59.253.58,unknown,1
579,10.59.212.2,10.59.223.68,http,7
579,10.59.174.121,internal,http_proxy,26
579,10.59.126.143,outeral,unknown,3
579,10.59.126.143,outeral,http,10
579,10.59.253.157,10.59.20.136,http,1
579,10.59.231.201,outeral,unknown,11
579,10.59.231.201,outeral,http,33
579,10.59.174.75,internal,http_proxy,20
579,10.59.126.122,outeral,unknown,3
579,10.59.126.122,outeral,http,11
579,10.59.212.2,10.59.45.122,http,29
579,10.59.36.81,outeral,http,1
579,internal,10.59.253.48,http,10
579,10.59.146.157,internal,http_proxy,22
579,10.59.174.245,internal,http_proxy,129
579,10.59.174.29,outeral,http_proxy,22
579,10.59.36.96,10.59.81.121,ssl,1
579,10.59.212.44,outeral,http,31
579,10.59.223.133,outeral,unknown,1
579,10.59.253.157,10.59.20.74,http,1
579,internal,10.59.81.153,smb,3
579,10.59.223.168,10.59.253.218,http,1
579,10.59.174.29,10.59.174.170,http_proxy,37
579,10.59.174.245,10.59.174.143,http_proxy,8
579,10.59.174.224,internal,http_proxy,14
579,10.59.253.10,internal,unknown,5
579,10.59.253.10,internal,http,8
579,10.59.253.10,internal,ssl,1
579,10.59.137.187,10.59.223.66,http,1
579,10.59.137.187,10.59.223.66,mysql,12
579,10.59.174.143,internal,http_proxy,30
579,10.59.212.121,10.59.137.158,http,111
579,10.59.126.184,outeral,unknown,1
579,10.59.126.184,outeral,http,11
579,internal,10.59.253.30,http,4
579,10.59.174.228,internal,http_proxy,14
579,10.59.181.107,outeral,unknown,1
579,10.59.181.107,outeral,http,1
579,10.59.212.2,10.59.181.51,http,6
579,10.59.126.205,outeral,unknown,1
579,10.59.126.205,outeral,http,16
579,10.59.174.62,10.59.174.170,http_proxy,14
579,10.59.174.194,internal,unknown,1
579,10.59.174.194,internal,ssh,8
579,10.59.45.98,10.59.207.218,mysql,5
579,10.59.137.131,internal,ssh,3
579,10.59.126.247,outeral,http,16
579,10.59.181.242,outeral,ssl,1
579,10.59.126.149,outeral,http,2
579,10.59.126.110,outeral,unknown,1
579,10.59.126.110,outeral,http,17
579,10.59.126.82,outeral,http,19
579,10.59.126.125,outeral,unknown,2
579,10.59.126.125,outeral,http,2
579,10.59.126.125,outeral,ssl,1
579,10.59.223.66,10.59.223.26,unknown,11
579,10.59.223.66,10.59.223.26,http,10
579,10.59.207.121,10.59.58.228,ssl,1
579,10.59.216.197,internal,mysql,1
579,10.59.212.16,internal,http,44
579,10.59.21.10,outeral,http,217
579,10.59.212.121,10.59.223.172,http,2
579,10.59.223.85,10.59.137.214,unknown,1
579,10.59.253.157,10.59.20.203,ssl,1
579,10.59.174.187,outeral,http,5
579,10.59.120.177,outeral,http,1
579,10.59.126.118,outeral,unknown,2
579,10.59.126.118,outeral,http,13
579,10.59.174.170,internal,http_proxy,20
579,10.59.126.4,outeral,unknown,1
579,10.59.126.4,outeral,http,6
579,10.59.137.151,internal,http,6
579,10.59.45.245,internal,http,398
579,10.59.223.85,internal,unknown,20
579,10.59.223.85,internal,http,410
579,10.59.45.122,internal,http,5
579,10.59.216.166,outeral,ssl,2
579,10.59.45.245,10.59.45.180,http_proxy,313
579,10.59.174.62,10.59.174.187,http_proxy,29
579,10.59.174.177,internal,http_proxy,18
579,internal,10.59.126.85,ftp_data,11
579,internal,10.59.126.85,ftp_control,20
579,10.59.212.121,internal,http,12
579,internal,10.59.81.213,http,31
579,internal,10.59.148.126,ssl,7
579,10.59.181.77,outeral,http,1
579,10.59.253.121,10.59.20.39,http,1
579,10.59.126.113,outeral,unknown,1
579,10.59.126.113,outeral,http,14
579,internal,10.59.55.194,telnet,1
579,10.59.174.14,internal,http_proxy,21
579,10.59.174.245,10.59.174.187,http_proxy,46
579,10.59.174.29,internal,http_proxy,154
579,10.59.174.29,internal,ssh,3
579,10.59.126.174,outeral,unknown,1
579,10.59.126.174,outeral,http,17
579,10.59.212.121,10.59.137.187,http,82
579,10.59.137.72,10.59.137.255,mysql,2
579,10.59.223.26,10.59.223.66,http,2
579,10.59.174.29,10.59.174.187,http_proxy,56
579,10.59.179.124,internal,unknown,2
579,10.59.174.45,internal,http_proxy,18
579,10.59.181.227,outeral,http,1
579,10.59.212.201,outeral,unknown,2
579,10.59.212.201,outeral,http,2
579,10.59.174.123,internal,http_proxy,24
579,10.59.137.98,internal,http,1
579,10.59.253.154,outeral,http,1
579,10.59.207.13,internal,http,1
579,10.59.223.223,10.59.223.142,http,1
579,10.59.253.121,10.59.20.51,ssl,1
579,10.59.45.65,10.59.58.228,ssl,1
580,10.59.229.220,outeral,ssl,1
580,10.59.174.218,internal,http_proxy,34
580,internal,10.59.81.227,ssl,6
580,internal,10.59.81.227,http,2
580,10.59.223.66,internal,http,19
580,10.59.137.187,10.59.223.26,unknown,18
580,10.59.137.187,10.59.223.26,http,431
580,10.59.223.59,10.59.223.27,mysql,2
580,10.59.212.121,10.59.181.107,http,1
580,10.59.174.16,internal,http_proxy,18
580,10.59.36.66,outeral,http,1
580,10.59.174.245,10.59.174.170,http_proxy,28
580,10.59.126.30,outeral,http,1
580,10.59.174.2,internal,http_proxy,26
580,10.59.137.187,outeral,unknown,3309
580,10.59.137.187,outeral,http,130
580,10.59.216.18,outeral,ssl,1
580,10.59.212.2,10.59.43.39,http,17
580,internal,10.59.216.254,unknown,5
580,internal,10.59.216.254,smb,1
580,10.59.181.30,outeral,http,1
580,10.59.137.72,internal,http,142
580,10.59.126.124,outeral,http,1
580,10.59.45.180,internal,http,1
580,10.59.212.181,outeral,http,322
580,10.59.174.13,internal,http_proxy,25
580,10.59.126.45,outeral,http,1
580,10.59.43.199,internal,http,1
580,10.59.216.255,outeral,ssl,1
580,10.59.45.43,10.59.207.218,http,50
580,10.59.174.220,internal,http_proxy,20
580,10.59.137.78,internal,mysql,20
580,10.59.212.142,outeral,http,274
580,10.59.174.157,internal,http_proxy,26
580,10.59.126.7,10.59.126.90,mysql,6
580,10.59.223.186,10.59.137.117,mysql,1
580,10.59.45.75,10.59.58.228,ssl,1
580,10.59.126.187,outeral,unknown,3
580,10.59.126.187,outeral,http,2
580,10.59.126.152,outeral,http,2
580,10.59.212.121,10.59.137.18,http,14
580,10.59.212.2,10.59.223.59,http,26
580,10.59.45.221,outeral,http_proxy,28
580,10.59.174.81,10.59.174.143,http_proxy,12
580,10.59.174.4,internal,http_proxy,22
580,10.59.231.201,10.59.212.105,http,2
580,10.59.36.246,10.59.216.118,ssl,1
580,10.59.253.10,outeral,ssl,1
580,10.59.253.10,outeral,http,65
580,10.59.253.10,outeral,unknown,1
580,10.59.174.201,internal,http_proxy,20
580,10.59.212.201,10.59.34.15,ftp_control,50
580,10.59.223.66,10.59.223.26,unknown,8
580,10.59.223.66,10.59.223.26,http,9
580,10.59.174.115,internal,http_proxy,24
580,10.59.21.10,internal,ssl,2
580,10.59.21.10,internal,http,348
580,10.59.216.147,internal,unknown,1
580,10.59.253.121,10.59.20.191,ssl,1
580,10.59.126.7,10.59.126.220,http,1
580,10.59.22.149,outeral,ssl,1
580,10.59.22.149,outeral,whois-das,10
580,10.59.207.220,internal,unknown,1
580,10.59.174.29,10.59.174.143,http_proxy,13
580,10.59.174.187,internal,http_proxy,20
580,10.59.253.157,10.59.20.14,http,1
580,10.59.174.62,10.59.174.143,http_proxy,13
580,10.59.21.85,10.59.253.170,http_proxy,1
580,10.59.43.118,outeral,unknown,13
580,10.59.43.118,outeral,http,25
580,10.59.126.171,outeral,unknown,1
580,10.59.126.171,outeral,http,2
580,10.59.179.30,outeral,http,1
580,10.59.212.16,outeral,http,38
580,internal,10.59.126.199,http,7
580,10.59.174.62,internal,http_proxy,164
580,internal,10.59.148.126,ssl,1
580,10.59.231.201,internal,unknown,23
580,10.59.231.201,internal,http,19
580,10.59.231.201,internal,mysql,1
580,10.59.126.129,outeral,unknown,1
580,10.59.126.129,outeral,http,7
580,10.59.212.121,10.59.137.248,http,2
580,10.59.179.124,outeral,unknown,2
580,10.59.212.2,10.59.216.166,http,6
580,10.59.212.121,10.59.137.98,http,7
580,10.59.174.126,internal,http_proxy,18
580,10.59.174.118,internal,http_proxy,17
580,10.59.181.62,outeral,http,1
580,10.59.36.142,10.59.231.4,ssl,2
580,10.59.216.172,outeral,ssl,1
580,10.59.174.81,internal,http_proxy,132
580,10.59.174.227,internal,http_proxy,20
580,10.59.253.121,10.59.20.136,http,1
580,10.59.212.201,10.59.22.82,http,1
580,10.59.212.201,10.59.22.82,ftp_control,188
580,10.59.174.110,internal,http_proxy,10
580,10.59.223.85,internal,unknown,14
580,10.59.223.85,internal,http,429
580,10.59.34.123,10.59.88.121,ssl,2
580,10.59.253.10,internal,unknown,25
580,10.59.253.10,internal,http,19
580,10.59.253.10,internal,ssl,11
580,10.59.253.121,10.59.20.203,http,1
580,10.59.166.228,outeral,http,1
580,10.59.126.194,outeral,http,2
580,10.59.223.137,internal,unknown,1
580,10.59.212.121,outeral,http,1
580,10.59.216.204,internal,mysql,1
580,internal,10.59.253.170,http_proxy,15
580,internal,10.59.253.170,http_connect,1
580,internal,10.59.253.58,ssl,64
580,internal,10.59.253.58,unknown,1
580,10.59.253.121,10.59.20.74,ssl,2
580,10.59.212.2,10.59.216.173,http,26
580,10.59.36.82,internal,ssh,1
580,10.59.174.121,internal,http_proxy,17
580,10.59.126.143,outeral,unknown,2
580,10.59.231.201,outeral,unknown,2
580,10.59.231.201,outeral,http,8
580,10.59.174.75,internal,http_proxy,18
580,10.59.126.122,outeral,http,4
580,10.59.212.2,10.59.45.122,http,9
580,10.59.36.81,outeral,http,3
580,internal,10.59.253.48,http,11
580,10.59.146.157,internal,http_proxy,20
580,10.59.174.245,internal,http_proxy,147
580,10.59.174.29,outeral,http_proxy,16
580,10.59.212.44,outeral,http,35
580,10.59.253.157,10.59.20.74,ssl,1
580,10.59.253.157,10.59.20.74,http,1
580,internal,10.59.55.49,telnet,1
580,internal,10.59.81.153,smb,4
580,10.59.223.168,10.59.253.218,http,1
580,10.59.174.29,10.59.174.170,http_proxy,46
580,10.59.174.245,10.59.174.143,http_proxy,11
580,10.59.174.224,internal,http_proxy,25
580,10.59.216.41,10.59.216.145,http,1
580,10.59.137.187,10.59.223.66,http,2
580,10.59.137.187,10.59.223.66,mysql,16
580,10.59.174.143,internal,http_proxy,25
580,10.59.126.184,outeral,http,2
580,internal,10.59.253.30,http,4
580,10.59.212.121,10.59.43.49,http,2
580,10.59.174.228,internal,http_proxy,19
580,10.59.181.107,outeral,http,2
580,10.59.212.2,10.59.181.51,http,2
580,10.59.126.205,outeral,http,3
580,10.59.174.62,10.59.174.170,http_proxy,15
580,10.59.174.194,internal,unknown,2
580,10.59.174.194,internal,ssh,8
580,10.59.45.98,10.59.207.218,mysql,4
580,10.59.137.131,internal,ssh,2
580,10.59.126.247,outeral,http,4
580,10.59.181.45,outeral,http,1
580,10.59.126.110,outeral,unknown,2
580,10.59.126.110,outeral,http,2
580,10.59.126.82,outeral,http,5
580,10.59.126.125,outeral,http,1
580,internal,10.59.253.157,smb,11
580,10.59.207.121,10.59.58.228,ssl,1
580,10.59.56.132,outeral,unknown,1
580,10.59.212.16,internal,http,56
580,10.59.21.10,outeral,http,77
580,10.59.81.213,outeral,http,1
580,10.59.253.157,10.59.20.51,ssl,1
580,10.59.212.2,10.59.126.7,http,33
580,10.59.223.85,10.59.137.214,unknown,1
580,10.59.216.85,outeral,ssl,1
580,10.59.174.187,outeral,http,6
580,10.59.174.170,internal,http_proxy,22
580,10.59.212.2,10.59.216.233,http,7
580,10.59.126.4,outeral,http,1
580,10.59.137.151,internal,http,7
580,10.59.45.245,internal,http,442
580,10.59.45.122,internal,http,13
580,10.59.45.245,10.59.45.180,http_proxy,400
580,10.59.45.245,10.59.45.180,http_connect,1
580,10.59.174.62,10.59.174.187,http_proxy,31
580,10.59.174.177,internal,http_proxy,12
580,internal,10.59.126.85,ftp_data,13
580,internal,10.59.126.85,ftp_control,17
580,10.59.212.121,10.59.223.216,http,3
580,10.59.212.121,10.59.43.41,http,2
580,internal,10.59.81.213,http_proxy,1
580,internal,10.59.81.213,http,35
580,internal,10.59.223.31,http,114
580,10.59.181.77,outeral,http,1
580,10.59.216.119,internal,unknown,1
580,10.59.126.113,outeral,http,7
580,10.59.174.14,internal,http_proxy,17
580,10.59.174.245,10.59.174.187,http_proxy,48
580,10.59.212.121,10.59.45.92,http,2
580,10.59.174.29,internal,http_proxy,142
580,10.59.174.29,internal,ssh,2
580,10.59.126.174,outeral,http,3
580,10.59.212.121,10.59.137.187,http,289
580,10.59.137.72,10.59.137.255,mysql,4
580,10.59.223.26,10.59.223.66,http,5
580,10.59.174.29,10.59.174.187,http_proxy,53
580,10.59.179.124,internal,unknown,1
580,10.59.174.45,internal,http_proxy,17
580,10.59.212.201,outeral,http,3
580,10.59.174.123,internal,http_proxy,15
580,10.59.207.13,internal,http,2
581,internal,10.59.81.227,ssl,7
581,internal,10.59.81.227,http,1
581,10.59.223.66,internal,http,19
581,10.59.137.187,10.59.223.26,unknown,7
581,10.59.137.187,10.59.223.26,http,66
581,10.59.253.157,10.59.20.39,ssl,1
581,10.59.253.157,10.59.20.39,http,1
581,10.59.216.85,internal,unknown,1
581,10.59.174.16,internal,http_proxy,37
581,10.59.36.66,outeral,http,1
581,10.59.174.245,10.59.174.170,http_proxy,24
581,10.59.126.30,outeral,http,1
581,10.59.223.247,10.59.223.86,unknown,1
581,10.59.174.2,internal,http_proxy,27
581,10.59.137.187,outeral,unknown,419
581,10.59.137.187,outeral,http,3
581,10.59.212.2,10.59.43.39,http,5
581,internal,10.59.216.254,unknown,3
581,internal,10.59.216.254,kerberos,1
581,internal,10.59.216.254,ldap,1
581,10.59.137.72,internal,http,139
581,10.59.216.206,outeral,ssl,1
581,10.59.126.124,outeral,http,3
581,10.59.212.181,outeral,http,419
581,10.59.174.13,internal,http_proxy,26
581,10.59.179.124,outeral,unknown,3
581,10.59.179.124,outeral,smtp,1
581,10.59.179.124,outeral,ssh,1
581,10.59.216.208,internal,mysql,1
581,10.59.45.43,10.59.207.218,http,37
581,10.59.216.239,outeral,ssl,1
581,10.59.174.220,internal,http_proxy,25
581,10.59.137.78,internal,mysql,31
581,10.59.137.140,outeral,http,1
581,10.59.223.85,internal,unknown,15
581,10.59.223.85,internal,http,398
581,10.59.223.66,outeral,http,1
581,10.59.174.157,internal,http_proxy,19
581,10.59.126.7,10.59.126.90,mysql,22
581,10.59.36.162,outeral,http,2
581,10.59.223.186,10.59.137.117,mysql,2
581,10.59.216.204,outeral,ssl,2
581,10.59.45.75,10.59.58.228,ssl,1
581,10.59.216.48,outeral,ssl,1
581,10.59.126.187,outeral,http,1
581,10.59.253.121,10.59.20.14,ssl,1
581,10.59.126.152,outeral,http,2
581,10.59.21.10,10.59.146.4,http,1
581,10.59.212.121,10.59.137.18,http,12
581,10.59.45.221,outeral,http_proxy,28
581,10.59.216.239,10.59.216.184,http,1
581,10.59.174.81,10.59.174.143,http_proxy,4
581,10.59.174.4,internal,http_proxy,14
581,10.59.212.2,10.59.24.253,http,2
581,10.59.253.10,outeral,http,118
581,10.59.174.201,internal,http_proxy,23
581,10.59.212.201,10.59.34.15,ftp_control,47
581,10.59.216.139,internal,mysql,1
581,10.59.174.115,internal,http_proxy,21
581,10.59.81.75,internal,smb,1
581,10.59.21.10,internal,unknown,1
581,10.59.21.10,internal,http,736
581,10.59.181.2,outeral,http,1
581,10.59.22.149,outeral,whois-das,8
581,10.59.207.220,internal,unknown,1
581,10.59.174.29,10.59.174.143,http_proxy,9
581,10.59.174.187,internal,http_proxy,24
581,10.59.253.157,10.59.20.14,http,1
581,10.59.174.62,10.59.174.143,http_proxy,5
581,10.59.223.68,10.59.223.203,http,1
581,10.59.43.118,outeral,unknown,5
581,10.59.43.118,outeral,http,21
581,10.59.126.171,outeral,http,2
581,10.59.179.30,outeral,http,3
581,10.59.253.121,10.59.20.92,ssl,1
581,10.59.253.121,10.59.20.92,http,3
581,10.59.212.16,outeral,http,36
581,internal,10.59.126.199,http,8
581,10.59.174.62,internal,http_proxy,147
581,10.59.231.201,internal,unknown,22
581,10.59.231.201,internal,http,8
581,10.59.253.157,10.59.20.191,ssl,1
581,10.59.253.157,10.59.20.92,http,1
581,10.59.212.2,10.59.181.242,http,23
581,10.59.212.2,10.59.216.166,http,4
581,10.59.174.126,internal,http_proxy,17
